app_id,app_date,amount,rate_offered,term_months,status,payment_date,credit_score,risk_segment
APP-000327,2024-12-17,10300.0,0.1869,36,Paid,2027-12-20,717,Near-Prime
APP-000328,2024-07-17,9600.0,0.2049,24,Paid,2026-07-19,699,Near-Prime
APP-000329,2024-06-15,9200.0,0.2058,48,Paid,2028-06-18,691,Near-Prime
APP-000330,2024-03-07,9300.0,0.2333,36,Paid,2027-03-10,691,Near-Prime
APP-000331,2024-08-17,8000.0,0.1413,36,Paid,2027-08-20,659,Subprime
APP-000332,2024-09-01,6200.0,0.1534,36,Paid,2027-09-04,615,Subprime
APP-000333,2025-02-09,8200.0,0.2748,36,Paid,2028-02-12,663,Subprime
APP-000334,2022-09-28,6600.0,0.1725,24,Paid,2024-09-29,626,Subprime
APP-000335,2024-07-12,10000.0,0.19,36,Default,,708,Near-Prime
APP-000336,2022-10-04,7700.0,0.1766,36,Paid,2025-10-06,652,Subprime
APP-000337,2023-05-19,6300.0,0.1389,36,Paid,2026-05-21,618,Subprime
APP-000338,2023-06-23,7400.0,0.2612,24,Paid,2025-06-24,643,Subprime
APP-000339,2023-10-31,8800.0,0.1536,24,Paid,2025-11-01,680,Near-Prime
APP-000340,2023-02-11,6900.0,0.1236,24,Paid,2025-02-12,631,Subprime
APP-000341,2025-02-18,6400.0,0.1575,36,Paid,2028-02-21,618,Subprime
APP-000342,2022-12-27,8500.0,0.0799,48,Paid,2026-12-30,672,Subprime
APP-000343,2022-08-13,8500.0,0.1474,24,Paid,2024-08-14,672,Subprime
APP-000344,2025-05-30,7000.0,0.1316,36,Paid,2028-06-01,634,Subprime
APP-000345,2023-12-11,7100.0,0.2109,36,Default,,636,Subprime
APP-000346,2024-09-03,8500.0,0.1463,48,Paid,2028-09-06,671,Subprime
APP-000347,2024-05-11,5100.0,0.2244,24,Paid,2026-05-13,587,Subprime
APP-000348,2025-02-11,5200.0,0.2499,24,Paid,2027-02-13,589,Subprime
APP-000349,2024-10-05,6600.0,0.2191,24,Paid,2026-10-07,624,Subprime
APP-000350,2025-06-28,7600.0,0.1692,48,Paid,2029-07-01,649,Subprime
APP-000351,2024-08-22,8600.0,0.1871,36,Paid,2027-08-25,675,Subprime
APP-000352,2025-03-12,11000.0,0.1038,24,Paid,2027-03-14,733,Near-Prime
APP-000353,2022-12-17,9700.0,0.1733,36,Paid,2025-12-19,702,Near-Prime
APP-000354,2023-03-22,7700.0,0.137,24,Paid,2025-03-23,652,Subprime
APP-000355,2024-09-17,8000.0,0.2147,24,Paid,2026-09-19,659,Subprime
APP-000356,2022-08-08,6000.0,0.3086,48,Paid,2026-08-11,609,Subprime
APP-000357,2024-08-21,8000.0,0.205,36,Paid,2027-08-24,659,Subprime
APP-000358,2024-10-16,7400.0,0.0804,36,Paid,2027-10-19,645,Subprime
APP-000359,2024-05-08,8600.0,0.1619,36,Paid,2027-05-11,676,Subprime
APP-000360,2022-07-13,6300.0,0.1861,36,Paid,2025-07-15,618,Subprime
APP-000361,2024-11-05,9000.0,0.1844,36,Paid,2027-11-08,685,Near-Prime
APP-000362,2025-03-02,11100.0,0.1435,36,Paid,2028-03-04,736,Near-Prime
APP-000363,2025-03-28,7800.0,0.1923,36,Paid,2028-03-30,654,Subprime
APP-000364,2023-07-19,8800.0,0.1179,24,Paid,2025-07-20,680,Near-Prime
APP-000365,2024-03-10,9400.0,0.1328,36,Paid,2027-03-13,694,Near-Prime
APP-000366,2025-06-03,7200.0,0.2123,48,Paid,2029-06-06,639,Subprime
APP-000367,2023-04-27,8400.0,0.1292,24,Paid,2025-04-28,671,Subprime
APP-000368,2022-07-12,8000.0,0.2069,48,Paid,2026-07-15,660,Subprime
APP-000369,2023-07-06,8200.0,0.1115,24,Default,,664,Subprime
APP-000370,2023-03-30,6500.0,0.2682,36,Paid,2026-04-01,621,Subprime
APP-000371,2023-01-25,8000.0,0.1413,36,Paid,2026-01-27,661,Subprime
APP-000372,2025-03-04,9000.0,0.1688,36,Paid,2028-03-06,684,Near-Prime
APP-000373,2022-12-20,10900.0,0.1965,24,Paid,2024-12-21,732,Near-Prime
APP-000374,2023-11-11,9900.0,0.1517,48,Paid,2027-11-14,707,Near-Prime
APP-000375,2024-03-18,12300.0,0.1872,48,Paid,2028-03-21,767,Prime
APP-000376,2025-04-04,6500.0,0.2088,24,Paid,2027-04-06,621,Subprime
APP-000377,2022-09-01,9700.0,0.228,48,Paid,2026-09-04,703,Near-Prime
APP-000378,2022-11-29,8400.0,0.2196,36,Paid,2025-12-01,669,Subprime
APP-000379,2023-09-21,12400.0,0.1714,48,Paid,2027-09-24,769,Prime
APP-000380,2023-01-02,6400.0,0.1727,24,Paid,2025-01-03,619,Subprime
APP-000381,2024-03-24,6300.0,0.2975,48,Paid,2028-03-27,618,Subprime
APP-000382,2024-02-03,6800.0,0.2275,24,Paid,2026-02-04,630,Subprime
APP-000383,2024-02-16,3800.0,0.1339,48,Paid,2028-02-19,553,Subprime
APP-000384,2024-07-15,6900.0,0.185,36,Paid,2027-07-18,633,Subprime
APP-000385,2025-04-26,6500.0,0.1632,36,Paid,2028-04-28,622,Subprime
APP-000386,2024-06-22,8300.0,0.1732,24,Paid,2026-06-24,667,Subprime
APP-000387,2022-12-20,8700.0,0.1185,48,Paid,2026-12-23,677,Subprime
APP-000388,2024-11-18,11800.0,0.1594,36,Paid,2027-11-21,753,Prime
APP-000389,2025-03-29,9900.0,0.2706,36,Paid,2028-03-31,707,Near-Prime
APP-000390,2023-06-06,6800.0,0.209,36,Paid,2026-06-08,631,Subprime
APP-000391,2023-10-02,6200.0,0.0554,48,Paid,2027-10-05,615,Subprime
APP-000392,2023-04-16,9000.0,0.2408,36,Default,,684,Near-Prime
APP-000393,2025-04-16,5400.0,0.2345,24,Paid,2027-04-18,593,Subprime
APP-000394,2024-07-22,11700.0,0.162,48,Paid,2028-07-25,751,Prime
APP-000395,2023-04-03,10400.0,0.2159,36,Paid,2026-04-05,718,Near-Prime
APP-000396,2023-11-22,7100.0,0.137,36,Paid,2026-11-24,636,Subprime
APP-000397,2024-10-03,4600.0,0.1565,24,Paid,2026-10-05,574,Subprime
APP-000398,2023-01-12,10700.0,0.2549,48,Default,,727,Near-Prime
APP-000399,2024-04-18,7800.0,0.1664,24,Paid,2026-04-20,654,Subprime
APP-000400,2024-08-20,10500.0,0.0865,36,Paid,2027-08-23,721,Near-Prime
APP-000401,2024-06-06,4800.0,0.1768,48,Default,,580,Subprime
APP-000402,2023-07-05,6800.0,0.1761,24,Paid,2025-07-06,630,Subprime
APP-000403,2022-11-02,8000.0,0.2399,48,Paid,2026-11-05,660,Subprime
APP-000404,2024-07-26,8100.0,0.1807,36,Paid,2027-07-29,662,Subprime
APP-000405,2025-07-02,7100.0,0.1589,36,Paid,2028-07-04,637,Subprime
APP-000406,2024-06-04,9200.0,0.2323,36,Paid,2027-06-07,691,Near-Prime
APP-000407,2024-05-02,5900.0,0.186,36,Paid,2027-05-05,606,Subprime
APP-000408,2023-09-30,7700.0,0.1425,36,Paid,2026-10-02,652,Subprime
APP-000409,2024-08-01,8200.0,0.2377,24,Default,,666,Subprime
APP-000410,2023-11-28,9000.0,0.1897,48,Paid,2027-12-01,685,Near-Prime
APP-000411,2024-08-15,9400.0,0.1801,24,Paid,2026-08-17,695,Near-Prime
APP-000412,2023-11-16,5800.0,0.1889,48,Paid,2027-11-19,603,Subprime
APP-000413,2025-02-26,4900.0,0.1265,24,Paid,2027-02-28,583,Subprime
APP-000414,2024-06-22,10600.0,0.1536,36,Paid,2027-06-25,723,Near-Prime
APP-000415,2023-07-21,8700.0,0.1802,48,Paid,2027-07-24,676,Subprime
APP-000416,2022-12-16,6500.0,0.1703,24,Paid,2024-12-17,622,Subprime
APP-000417,2024-03-26,11100.0,0.2436,48,Paid,2028-03-29,737,Near-Prime
APP-000418,2024-02-03,8200.0,0.1909,36,Paid,2027-02-05,665,Subprime
APP-000419,2025-06-29,10400.0,0.2227,36,Paid,2028-07-01,718,Near-Prime
APP-000420,2022-12-10,8100.0,0.1805,36,Paid,2025-12-12,663,Subprime
APP-000421,2025-06-14,12100.0,0.2328,36,Paid,2028-06-16,763,Prime
APP-000422,2024-09-19,11500.0,0.1999,36,Paid,2027-09-22,747,Near-Prime
APP-000423,2025-05-16,7500.0,0.1807,36,Paid,2028-05-18,647,Subprime
APP-000424,2023-05-31,9900.0,0.1793,36,Default,,708,Near-Prime
APP-000425,2025-05-21,9300.0,0.1323,24,Paid,2027-05-23,692,Near-Prime
APP-000426,2024-07-14,10700.0,0.2053,48,Paid,2028-07-17,728,Near-Prime
APP-000427,2024-10-03,6100.0,0.178,48,Paid,2028-10-06,611,Subprime
APP-000428,2024-06-24,9400.0,0.1549,36,Paid,2027-06-27,694,Near-Prime
APP-000429,2024-04-28,10100.0,0.2353,36,Paid,2027-05-01,712,Near-Prime
APP-000430,2024-02-24,4500.0,0.1175,36,Paid,2027-02-26,572,Subprime
APP-000431,2024-02-07,5600.0,0.1589,36,Paid,2027-02-09,600,Subprime
APP-000432,2023-04-23,3900.0,0.2314,36,Paid,2026-04-25,558,Subprime
APP-000433,2022-07-26,7500.0,0.1958,48,Paid,2026-07-29,646,Subprime
APP-000434,2023-12-26,9400.0,0.1776,24,Paid,2025-12-27,695,Near-Prime
APP-000435,2022-10-14,11000.0,0.1926,36,Paid,2025-10-16,735,Near-Prime
APP-000436,2024-11-16,8100.0,0.189,48,Paid,2028-11-19,663,Subprime
APP-000437,2025-01-02,11300.0,0.1042,36,Paid,2028-01-05,741,Near-Prime
APP-000438,2023-09-16,5200.0,0.1625,48,Paid,2027-09-19,590,Subprime
APP-000439,2024-06-05,4600.0,0.2608,36,Paid,2027-06-08,574,Subprime
APP-000440,2024-08-29,7900.0,0.147,36,Paid,2027-09-01,657,Subprime
APP-000441,2024-11-30,8800.0,0.1641,48,Paid,2028-12-03,679,Subprime
APP-000442,2022-09-30,7900.0,0.1529,36,Paid,2025-10-02,658,Subprime
APP-000443,2024-08-04,3900.0,0.1756,36,Paid,2027-08-07,556,Subprime
APP-000444,2024-05-03,7800.0,0.1508,24,Default,,655,Subprime
APP-000445,2024-04-01,5400.0,0.2043,48,Paid,2028-04-04,594,Subprime
APP-000446,2023-09-20,9300.0,0.1899,36,Paid,2026-09-22,693,Near-Prime
APP-000447,2024-07-29,8700.0,0.2187,36,Paid,2027-08-01,678,Subprime
APP-000448,2023-02-01,6100.0,0.1275,36,Paid,2026-02-03,613,Subprime
APP-000449,2024-03-15,7000.0,0.163,36,Paid,2027-03-18,634,Subprime
APP-000450,2023-10-21,5900.0,0.1687,24,Paid,2025-10-22,607,Subprime
APP-000451,2023-02-28,7900.0,0.2028,36,Paid,2026-03-02,656,Subprime
APP-000452,2024-01-30,9900.0,0.1403,36,Default,,707,Near-Prime
APP-000453,2024-10-29,6000.0,0.2258,24,Paid,2026-10-31,610,Subprime
APP-000454,2024-06-04,9000.0,0.2393,48,Paid,2028-06-07,685,Near-Prime
APP-000455,2024-07-04,6900.0,0.1306,36,Paid,2027-07-07,633,Subprime
APP-000456,2023-02-18,6400.0,0.1555,36,Paid,2026-02-20,620,Subprime
APP-000457,2023-11-10,7800.0,0.1534,36,Paid,2026-11-12,654,Subprime
APP-000458,2023-05-15,5900.0,0.3116,36,Paid,2026-05-17,608,Subprime
APP-000459,2024-09-27,6900.0,0.1585,48,Paid,2028-09-30,632,Subprime
APP-000460,2022-12-08,5600.0,0.2639,24,Paid,2024-12-09,600,Subprime
APP-000461,2024-05-27,11900.0,0.1167,36,Default,,758,Prime
APP-000462,2024-07-19,8100.0,0.1305,24,Paid,2026-07-21,661,Subprime
APP-000463,2025-02-15,6600.0,0.1457,48,Default,,625,Subprime
APP-000464,2023-05-28,8400.0,0.1377,36,Paid,2026-05-30,670,Subprime
APP-000465,2023-07-14,7800.0,0.1666,36,Paid,2026-07-16,654,Subprime
APP-000466,2024-08-08,7600.0,0.1446,36,Paid,2027-08-11,648,Subprime
APP-000467,2023-09-03,9200.0,0.139,48,Paid,2027-09-06,690,Near-Prime
APP-000468,2023-05-30,9500.0,0.2379,36,Paid,2026-06-01,697,Near-Prime
APP-000469,2024-10-29,6900.0,0.2412,48,Paid,2028-11-01,633,Subprime
APP-000470,2023-11-27,6800.0,0.2275,24,Paid,2025-11-28,631,Subprime
APP-000471,2024-09-29,7400.0,0.2062,36,Paid,2027-10-02,646,Subprime
APP-000472,2023-11-20,3400.0,0.1846,48,Paid,2027-11-23,544,Subprime
APP-000473,2023-09-07,5000.0,0.1551,36,Paid,2026-09-09,584,Subprime
APP-000474,2023-10-11,10700.0,0.1323,24,Default,,728,Near-Prime
APP-000475,2022-07-28,11300.0,0.1981,48,Paid,2026-07-31,742,Near-Prime
APP-000476,2023-01-27,7500.0,0.1213,36,Paid,2026-01-29,647,Subprime
APP-000477,2022-12-13,9200.0,0.1303,24,Paid,2024-12-14,688,Near-Prime
APP-000478,2024-11-03,8600.0,0.2376,36,Paid,2027-11-06,675,Subprime
APP-000479,2024-07-31,14200.0,0.275,36,Default,,800,Prime
APP-000480,2025-07-01,10200.0,0.1997,48,Default,,715,Near-Prime
APP-000481,2023-05-27,7700.0,0.2353,36,Default,,653,Subprime
APP-000482,2024-04-27,6100.0,0.1677,36,Paid,2027-04-30,612,Subprime
APP-000483,2022-07-06,4800.0,0.1131,36,Default,,579,Subprime
APP-000484,2024-06-12,8400.0,0.2106,36,Paid,2027-06-15,670,Subprime
APP-000485,2022-09-06,6500.0,0.2085,48,Default,,622,Subprime
APP-000486,2023-10-25,5200.0,0.1836,48,Paid,2027-10-28,588,Subprime
APP-000487,2025-05-29,6700.0,0.1679,36,Paid,2028-05-31,627,Subprime
APP-000488,2022-08-29,5800.0,0.2281,24,Paid,2024-08-30,605,Subprime
APP-000489,2025-03-03,11400.0,0.1307,48,Paid,2029-03-06,744,Near-Prime
APP-000490,2025-01-16,9800.0,0.1413,24,Paid,2027-01-18,704,Near-Prime
APP-000491,2023-06-28,8000.0,0.1296,24,Paid,2025-06-29,659,Subprime
APP-000492,2023-09-06,11000.0,0.1842,24,Paid,2025-09-07,733,Near-Prime
APP-000493,2022-11-08,8200.0,0.1256,24,Paid,2024-11-09,663,Subprime
APP-000494,2025-01-01,6300.0,0.1458,48,Paid,2029-01-04,616,Subprime
APP-000495,2023-09-28,11000.0,0.1447,36,Paid,2026-09-30,736,Near-Prime
APP-000496,2022-09-03,9100.0,0.167,48,Paid,2026-09-06,686,Near-Prime
APP-000497,2024-11-16,5900.0,0.1056,24,Default,,608,Subprime
APP-000498,2025-03-01,7600.0,0.1844,36,Paid,2028-03-03,650,Subprime
APP-000499,2023-12-07,6200.0,0.2424,48,Default,,616,Subprime
APP-000500,2024-12-18,5200.0,0.1868,48,Paid,2028-12-21,590,Subprime
APP-000501,2023-03-13,9900.0,0.2571,36,Paid,2026-03-15,706,Near-Prime
APP-000502,2024-05-21,11800.0,0.2467,24,Paid,2026-05-23,755,Prime
APP-000503,2022-07-29,5200.0,0.2189,48,Paid,2026-08-01,590,Subprime
APP-000504,2023-09-19,9100.0,0.1837,36,Default,,688,Near-Prime
APP-000505,2023-05-12,6700.0,0.1811,36,Paid,2026-05-14,627,Subprime
APP-000506,2024-05-14,7000.0,0.2182,36,Default,,635,Subprime
APP-000507,2024-10-21,6800.0,0.1604,36,Paid,2027-10-24,630,Subprime
APP-000508,2022-09-08,6300.0,0.0859,36,Paid,2025-09-10,616,Subprime
APP-000509,2023-02-27,8100.0,0.2046,36,Paid,2026-03-01,662,Subprime
APP-000510,2024-07-07,6300.0,0.1234,24,Paid,2026-07-09,618,Subprime
APP-000511,2023-08-30,8500.0,0.1319,36,Default,,673,Subprime
APP-000512,2024-06-14,7900.0,0.18,36,Paid,2027-06-17,657,Subprime
APP-000513,2024-02-22,7500.0,0.1752,36,Paid,2027-02-24,648,Subprime
APP-000514,2024-09-24,6200.0,0.1094,36,Paid,2027-09-27,614,Subprime
APP-000515,2024-01-14,6800.0,0.1883,24,Paid,2026-01-15,631,Subprime
APP-000516,2024-07-13,9500.0,0.2283,36,Paid,2027-07-16,697,Near-Prime
APP-000517,2022-09-17,9000.0,0.1236,48,Paid,2026-09-20,685,Near-Prime
APP-000518,2025-05-20,6000.0,0.2436,36,Paid,2028-05-22,611,Subprime
APP-000519,2023-09-28,8200.0,0.102,36,Default,,664,Subprime
APP-000520,2023-07-28,9500.0,0.2859,36,Paid,2026-07-30,697,Near-Prime
APP-000521,2023-03-29,4700.0,0.1594,24,Paid,2025-03-30,576,Subprime
APP-000522,2022-09-09,9100.0,0.1873,48,Paid,2026-09-12,687,Near-Prime
APP-000523,2023-11-19,6700.0,0.0854,36,Paid,2026-11-21,626,Subprime
APP-000524,2024-08-06,9100.0,0.1769,48,Paid,2028-08-09,688,Near-Prime
APP-000525,2024-07-24,6500.0,0.1914,24,Paid,2026-07-26,621,Subprime
APP-000526,2022-07-21,4400.0,0.1757,24,Paid,2024-07-22,569,Subprime
APP-000527,2025-03-06,4700.0,0.1518,36,Paid,2028-03-08,578,Subprime
APP-000528,2024-04-17,8100.0,0.1327,36,Paid,2027-04-20,662,Subprime
APP-000529,2025-06-22,8500.0,0.2365,48,Paid,2029-06-25,672,Subprime
APP-000530,2024-01-01,6200.0,0.1815,24,Paid,2026-01-02,614,Subprime
APP-000531,2024-08-11,9300.0,0.257,36,Paid,2027-08-14,691,Near-Prime
APP-000532,2024-01-29,4700.0,0.1537,24,Paid,2026-01-30,576,Subprime
APP-000533,2023-01-27,7900.0,0.1583,48,Paid,2027-01-30,656,Subprime
APP-000534,2023-12-03,5600.0,0.2208,48,Paid,2027-12-06,599,Subprime
APP-000535,2022-10-07,6700.0,0.0989,36,Default,,627,Subprime
APP-000536,2024-11-04,8100.0,0.1193,24,Paid,2026-11-06,662,Subprime
APP-000537,2025-04-19,6300.0,0.2349,36,Paid,2028-04-21,616,Subprime
APP-000538,2025-06-23,7200.0,0.1214,24,Paid,2027-06-25,640,Subprime
APP-000539,2023-07-26,10000.0,0.089,24,Paid,2025-07-27,710,Near-Prime
APP-000540,2023-09-26,6800.0,0.2734,36,Paid,2026-09-28,631,Subprime
APP-000541,2022-07-16,9700.0,0.1103,48,Paid,2026-07-19,701,Near-Prime
APP-000542,2023-10-03,5700.0,0.1892,48,Paid,2027-10-06,603,Subprime
APP-000543,2023-04-18,9100.0,0.1835,36,Paid,2026-04-20,686,Near-Prime
APP-000544,2023-06-29,10900.0,0.05,36,Paid,2026-07-01,732,Near-Prime
APP-000545,2022-07-25,3100.0,0.1666,48,Paid,2026-07-28,536,Subprime
APP-000546,2023-08-01,6400.0,0.2024,36,Paid,2026-08-03,620,Subprime
APP-000547,2024-03-14,9200.0,0.1977,36,Paid,2027-03-17,688,Near-Prime
APP-000548,2023-07-23,7600.0,0.2252,48,Paid,2027-07-26,649,Subprime
APP-000549,2024-04-14,8700.0,0.1606,24,Paid,2026-04-16,678,Subprime
APP-000550,2025-04-23,6800.0,0.2156,24,Paid,2027-04-25,629,Subprime
APP-000551,2023-01-24,8200.0,0.1455,36,Paid,2026-01-26,664,Subprime
APP-000552,2024-06-23,7700.0,0.1095,24,Default,,652,Subprime
APP-000553,2023-04-02,10300.0,0.1151,36,Paid,2026-04-04,718,Near-Prime
APP-000554,2025-04-25,8500.0,0.1069,36,Paid,2028-04-27,672,Subprime
APP-000555,2024-11-12,8700.0,0.2305,36,Paid,2027-11-15,676,Subprime
APP-000556,2023-03-09,7200.0,0.1043,48,Paid,2027-03-12,639,Subprime
APP-000557,2023-08-20,7000.0,0.1937,24,Paid,2025-08-21,635,Subprime
APP-000558,2024-08-27,7100.0,0.1667,36,Paid,2027-08-30,638,Subprime
APP-000559,2025-05-20,8800.0,0.1749,24,Paid,2027-05-22,679,Subprime
APP-000560,2024-12-08,7200.0,0.2482,36,Paid,2027-12-11,638,Subprime
APP-000561,2024-08-01,8600.0,0.1581,36,Paid,2027-08-04,674,Subprime
APP-000562,2023-05-22,12200.0,0.2106,36,Paid,2026-05-24,763,Prime
APP-000563,2022-09-07,9700.0,0.1819,24,Paid,2024-09-08,703,Near-Prime
APP-000564,2023-12-25,7300.0,0.1724,36,Paid,2026-12-27,643,Subprime
APP-000565,2023-01-12,10400.0,0.295,36,Paid,2026-01-14,720,Near-Prime
APP-000566,2023-12-01,7200.0,0.1079,24,Paid,2025-12-02,639,Subprime
APP-000567,2023-06-28,3900.0,0.2445,36,Paid,2026-06-30,558,Subprime
APP-000568,2022-10-16,6000.0,0.2128,36,Paid,2025-10-18,609,Subprime
APP-000569,2023-03-24,4300.0,0.156,48,Paid,2027-03-27,566,Subprime
APP-000570,2022-10-04,7300.0,0.2615,48,Paid,2026-10-07,642,Subprime
APP-000571,2024-11-18,8000.0,0.0876,36,Paid,2027-11-21,660,Subprime
APP-000572,2023-05-14,11400.0,0.1539,48,Paid,2027-05-17,743,Near-Prime
APP-000573,2023-06-24,8700.0,0.1196,36,Paid,2026-06-26,676,Subprime
APP-000574,2022-11-13,7600.0,0.2006,48,Paid,2026-11-16,649,Subprime
APP-000575,2024-06-29,9700.0,0.1243,24,Paid,2026-07-01,701,Near-Prime
APP-000576,2022-12-17,3600.0,0.2017,36,Paid,2025-12-19,549,Subprime
APP-000577,2024-09-21,8500.0,0.1707,36,Paid,2027-09-24,671,Subprime
APP-000578,2022-09-15,9500.0,0.156,36,Paid,2025-09-17,698,Near-Prime
APP-000579,2022-11-10,5000.0,0.1994,24,Default,,586,Subprime
APP-000580,2025-06-30,10300.0,0.1666,36,Paid,2028-07-02,717,Near-Prime
APP-000581,2024-09-04,8700.0,0.1256,36,Paid,2027-09-07,676,Subprime
APP-000582,2024-09-16,7200.0,0.3201,36,Paid,2027-09-19,639,Subprime
APP-000583,2024-08-03,9300.0,0.1556,36,Paid,2027-08-06,691,Near-Prime
APP-000584,2025-03-19,12500.0,0.0691,36,Paid,2028-03-21,773,Prime
APP-000585,2024-11-06,8400.0,0.1379,48,Default,,669,Subprime
APP-000586,2022-08-12,8500.0,0.1166,36,Paid,2025-08-14,672,Subprime
APP-000587,2023-10-07,7100.0,0.2213,48,Paid,2027-10-10,637,Subprime
APP-000588,2022-10-01,6300.0,0.1961,48,Paid,2026-10-04,617,Subprime
APP-000589,2025-02-14,9700.0,0.1999,36,Paid,2028-02-17,701,Near-Prime
APP-000590,2024-08-26,6300.0,0.1615,36,Paid,2027-08-29,617,Subprime
APP-000591,2022-12-07,8100.0,0.166,24,Paid,2024-12-08,663,Subprime
APP-000592,2024-01-29,7000.0,0.1615,48,Paid,2028-02-01,636,Subprime
APP-000593,2024-07-28,9000.0,0.1759,24,Paid,2026-07-30,683,Near-Prime
APP-000594,2025-06-30,8700.0,0.2218,36,Default,,676,Subprime
APP-000595,2024-01-14,10100.0,0.1968,36,Default,,711,Near-Prime
APP-000596,2023-12-17,7000.0,0.205,48,Default,,634,Subprime
APP-000597,2022-07-14,7500.0,0.205,36,Paid,2025-07-16,646,Subprime
APP-000598,2024-12-10,6000.0,0.2242,48,Default,,611,Subprime
APP-000599,2024-01-16,7100.0,0.1944,36,Paid,2027-01-18,637,Subprime
APP-000600,2023-09-30,8800.0,0.1979,36,Paid,2026-10-02,678,Subprime
APP-000601,2024-04-23,9500.0,0.2394,36,Paid,2027-04-26,697,Near-Prime
APP-000602,2024-09-24,6200.0,0.1467,48,Paid,2028-09-27,613,Subprime
APP-000603,2024-10-23,9700.0,0.1372,36,Paid,2027-10-26,703,Near-Prime
APP-000604,2023-01-03,10700.0,0.1207,48,Paid,2027-01-06,727,Near-Prime
APP-000605,2023-03-12,8800.0,0.1891,48,Default,,680,Near-Prime
APP-000606,2024-02-03,11800.0,0.0873,48,Paid,2028-02-06,753,Prime
APP-000607,2024-08-20,6500.0,0.2031,36,Paid,2027-08-23,621,Subprime
APP-000608,2022-07-11,5500.0,0.1745,36,Paid,2025-07-13,597,Subprime
APP-000609,2025-05-14,4400.0,0.2367,24,Paid,2027-05-16,571,Subprime
APP-000610,2024-08-17,11000.0,0.1464,48,Paid,2028-08-20,734,Near-Prime
APP-000611,2023-08-04,9300.0,0.1698,48,Paid,2027-08-07,692,Near-Prime
APP-000612,2024-05-28,7900.0,0.2361,36,Paid,2027-05-31,657,Subprime
APP-000613,2024-01-24,8600.0,0.2492,36,Paid,2027-01-26,673,Subprime
APP-000614,2022-09-19,5700.0,0.146,24,Default,,603,Subprime
APP-000615,2023-02-24,12900.0,0.1891,48,Paid,2027-02-27,782,Prime
APP-000616,2024-01-16,8300.0,0.1947,24,Paid,2026-01-17,666,Subprime
APP-000617,2025-02-10,8200.0,0.1987,48,Default,,665,Subprime
APP-000618,2024-01-31,9500.0,0.1669,36,Default,,696,Near-Prime
APP-000619,2024-02-02,9000.0,0.2441,36,Default,,684,Near-Prime
APP-000620,2023-03-31,8400.0,0.0855,48,Paid,2027-04-03,671,Subprime
APP-000621,2025-04-22,6400.0,0.1589,24,Paid,2027-04-24,620,Subprime
APP-000622,2023-11-04,8900.0,0.2024,36,Paid,2026-11-06,683,Near-Prime
APP-000623,2024-06-18,11800.0,0.2029,48,Paid,2028-06-21,754,Prime
APP-000624,2025-03-03,10700.0,0.2476,36,Paid,2028-03-05,727,Near-Prime
APP-000625,2023-11-10,11200.0,0.2399,48,Paid,2027-11-13,739,Near-Prime
APP-000626,2022-07-07,7000.0,0.1657,48,Paid,2026-07-10,634,Subprime
APP-000627,2025-07-02,6000.0,0.245,24,Default,,610,Subprime
APP-000628,2025-02-12,7700.0,0.1443,24,Default,,653,Subprime
APP-000629,2023-06-01,8100.0,0.2265,36,Paid,2026-06-03,662,Subprime
APP-000630,2022-07-22,10200.0,0.2705,36,Paid,2025-07-24,714,Near-Prime
APP-000631,2023-07-05,4600.0,0.2407,36,Paid,2026-07-07,575,Subprime
APP-000632,2024-10-03,11100.0,0.1853,48,Paid,2028-10-06,736,Near-Prime
APP-000633,2023-05-22,7700.0,0.1634,24,Paid,2025-05-23,652,Subprime
APP-000634,2024-09-25,7100.0,0.1036,36,Paid,2027-09-28,638,Subprime
APP-000635,2024-12-01,6000.0,0.1955,24,Paid,2026-12-03,609,Subprime
APP-000636,2023-09-04,4700.0,0.1242,24,Paid,2025-09-05,577,Subprime
APP-000637,2023-02-22,9600.0,0.1403,36,Paid,2026-02-24,701,Near-Prime
APP-000638,2023-07-15,8100.0,0.1205,48,Paid,2027-07-18,663,Subprime
APP-000639,2022-12-15,5400.0,0.157,24,Paid,2024-12-16,595,Subprime
APP-000640,2022-10-16,5400.0,0.1786,36,Paid,2025-10-18,595,Subprime
APP-000641,2022-11-13,7300.0,0.1937,36,Default,,643,Subprime
APP-000642,2022-08-07,11300.0,0.15,24,Paid,2024-08-08,743,Near-Prime
APP-000643,2023-09-21,7500.0,0.2335,36,Default,,647,Subprime
APP-000644,2023-09-12,5000.0,0.1696,48,Paid,2027-09-15,584,Subprime
APP-000645,2024-02-06,7500.0,0.1406,36,Paid,2027-02-08,647,Subprime
APP-000646,2024-04-09,7500.0,0.1913,24,Paid,2026-04-11,646,Subprime
APP-000647,2022-07-21,2600.0,0.2782,36,Paid,2025-07-23,525,Subprime
APP-000648,2025-05-01,7900.0,0.1968,36,Paid,2028-05-03,657,Subprime
APP-000649,2024-04-02,7500.0,0.1619,24,Paid,2026-04-04,648,Subprime
APP-000650,2024-01-19,9400.0,0.1036,24,Paid,2026-01-20,694,Near-Prime
APP-000651,2024-07-20,11700.0,0.169,24,Paid,2026-07-22,752,Prime
APP-000652,2023-09-18,10300.0,0.1917,24,Paid,2025-09-19,716,Near-Prime
APP-000653,2023-01-22,7500.0,0.1606,36,Default,,646,Subprime
APP-000654,2022-08-02,5800.0,0.0967,36,Paid,2025-08-04,604,Subprime
